SiteID,Type,Latin.name,h.Code,Age,Development_stage,Tree.dens,Tree.dbh.mean,Tree.dbh.sd,Area,Near.BL,BL.3000,ToW.2000,Seminat_exc_wood_prop.500
WT5231,PL,Dryopteris dilatata,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Epilobium tetragonum,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Galium aparine,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Geranium pusillum,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Geum urbanum,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Heracleum sphondylium,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Holcus lanatus,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Lolium perenne,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Myosotis arvensis,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Phleum pratense,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Poa trivialis,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Ranunculus acris,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Ranunculus repens,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Rubus fruticosus,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Rumex acetosa,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Rumex obtusifolius,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Rumex sanguineus,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Senecio jacobaea,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Stellaria holostea,Specialist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Taraxacum,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Trifolium repens,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Urtica dioica,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Vicia sativa,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5233,PL,Agrostis stolonifera,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Anthriscus sylvestris,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Arrhenatherum elatius,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Cirsium arvense,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Dactylis glomerata,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Epilobium tetragonum,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Festuca rubra,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Galium aparine,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Hedera helix,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Heracleum sphondylium,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Holcus lanatus,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Hyacinthoides non-scripta,Specialist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Koeleria macrantha,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Plantago lanceolata,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Polystichum setiferum,Specialist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Ranunculus acris,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Rubus fruticosus,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Taraxacum,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Trifolium repens,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Urtica dioica,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Vicia bithynica,Generalist,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Vicia sativa,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5233,PL,Vicia tetrasperma,Non-woodland,10,Stand initiation,1092,8.2,1.3,6.34,154,0.016403311,0.135266584,0
WT5291,PL,Agrostis capillaris,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Carex hostiana,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Carex pendula,Specialist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Cirsium arvense,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Dactylis glomerata,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Daucus carota,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Equisetum arvense,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Festuca rubra,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Geranium dissectum,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Glechoma hederacea,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Heracleum sphondylium,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Holcus lanatus,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Lolium perenne,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Phleum pratense,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Picris echioides,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Poa pratensis sens.lat.,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Poa trivialis,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Potentilla anserina,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Ranunculus acris,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Ranunculus repens,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Rosa canina agg.,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Rubus fruticosus,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Rumex sanguineus,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Senecio erucifolius,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Sonchus asper,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Taraxacum,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Tragopogon pratensis,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Trifolium repens,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Urtica dioica,Generalist,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
WT5291,PL,Vicia sativa,Non-woodland,10,Stand initiation,330,8.8,2.1,4.51,123,0.170988835,0.044434478,0
