Source,Type,Site,ID,plotID,Species,dbh
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,9.4
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,7
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,7.2
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,13.2
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,10.7
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,15.5
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,10.5
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,10.2
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,14.7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,9.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,10.7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,9.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,10.3
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,7.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,10.4
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,10.2
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,7.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,27.3
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,17.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,9.9
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,12.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,8.1
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,17.2
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,9.5
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,11.5
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,9.7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,12.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,12
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,8.1
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,10.4
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,11.5
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,9.1
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,8.9
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,13.9
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,14.6
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,11.4
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,7.4
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,12.9
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,11.7
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,12.8
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,17
FTC,PL,SH,SH_P1,SHPL2655,Salix sp.,16.5
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,7.6
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,15
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,12.8
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,17.4
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,13.1
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,9.8
FTC,PL,SH,SH_P1,SHPL2330,Betula sp.,7.8
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,8.5
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,12
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,12
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,11.2
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,13.2
FTC,PL,SH,SH_P1,SHPL2330,Fraxinus excelsior,20.8
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,12.1
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,12.4
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,14.3
FTC,PL,SH,SH_P1,SHPL2330,Salix sp.,13.4
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,14.6
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,9.7
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,17.8
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12.9
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,11.3
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,7.8
FTC,PL,SH,SH_P1,SHPL2555,Betula sp.,9
FTC,PL,SH,SH_P1,SHPL2555,Betula sp.,10.6
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,11
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,16.8
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,15.6
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10.6
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,11.7
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12.3
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10.8
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,8.2
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10.2
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,13
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12.3
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12.7
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,13.7
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,9.6
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,8.7
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,7
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,12
FTC,PL,SH,SH_P1,SHPL2555,Salix sp.,10.3
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,11.3
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,12.3
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,11.2
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,15.2
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,9.1
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,9.2
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,10.5
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,8.6
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,21.2
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,8.2
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,9
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,15.1
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,8.3
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,7.4
FTC,PL,SH,SH_P1,SHPL215,Salix sp.,8.3
