Source,Type,Site,ID,plotID,treeNumber,Species,Latin.name,h.Code,Tree
FTC,PL,LB,LB_P1,LBPL2210,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,LB,LB_P1,LBPL2210,,Oak seedling,Quercus sp.,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL2210,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,LB,LB_P1,LBPL22210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL23125,,N/A,NA,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL23235,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL24125,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL24125,,Wooly yarrow,Achillea tomentosa,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL24125,,Moss,Bryophyta ,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL24235,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL24235,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,LB,LB_P1,LBPL24235,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL24235,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL25150,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,LB,LB_P1,LBPL25150,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,LB,LB_P1,LBPL25150,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,LB,LB_P1,LBPL25150,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL25260,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,LB,LB_P1,LBPL26150,,Germander speedwell,Veronica chamaedrys,Generalist,0
FTC,PL,LB,LB_P1,LBPL26150,,Unknown seedling,,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL26150,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL26260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,LB,LB_P1,LBPL26260,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL26260,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,LB,LB_P1,LBPL26260,,Wood avens,Geum urbanum,Generalist,0
FTC,PL,LB,LB_P1,LBPL1110,,Wild strawberry,Fragaria vesca,Specialist,0
FTC,PL,LB,LB_P1,LBPL1110,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,LB,LB_P1,LBPL1110,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,LB,LB_P1,LBPL1210,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL1210,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,PL,LB,LB_P1,LBPL1210,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,PL,LB,LB_P1,LBPL1210,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,LB,LB_P1,LBPL1210,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL1210,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,LB,LB_P1,LBPL12210,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,LB,LB_P1,LBPL13125,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL13235,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,PL,LB,LB_P1,LBPL13235,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,LB,LB_P1,LBPL14125,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL14125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL14125,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,LB,LB_P1,LBPL14235,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL14235,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,LB,LB_P1,LBPL14235,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL14235,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL14235,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL15150,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL15150,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL16150,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,LB,LB_P1,LBPL16150,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,LB,LB_P1,LBPL16150,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,MG,MG_M1,MGMature1210,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature1210,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature1210,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,Mature,MG,MG_M1,MGMature1210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature12210,,Blackthorn,Prunus spinosa,Non-woodland,1
FTC,Mature,MG,MG_M1,MGMature12210,,Wood millet,Milium effusum,Specialist,0
FTC,Mature,MG,MG_M1,MGMature12210,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature14125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature14125,,Foxglove,Digitalis purpurea,Generalist,0
FTC,Mature,MG,MG_M1,MGMature14125,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature14125,,Wood sage,Teucrium scorodonia,Generalist,0
FTC,Mature,MG,MG_M1,MGMature14235,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,MG,MG_M1,MGMature14235,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature14235,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M1,MGMature14235,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature16150,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,MG,MG_M1,MGMature16150,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature16150,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M1,MGMature16150,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,Mature,MG,MG_M1,MGMature16150,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M1,MGMature16260,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,MG,MG_M1,MGMature16260,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature16260,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,MG,MG_M1,MGMature15150,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,Mature,MG,MG_M1,MGMature15150,,Foxglove,Digitalis purpurea,Generalist,0
FTC,Mature,MG,MG_M1,MGMature15150,,Wood millet,Milium effusum,Specialist,0
FTC,Mature,MG,MG_M1,MGMature15150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature15150,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M1,MGMature15260,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature15260,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,MG,MG_M1,MGMature15260,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature13125,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,MG,MG_M1,MGMature13125,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature13125,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature13125,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,Mature,MG,MG_M1,MGMature13125,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature13125,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature13235,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature13235,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,Mature,MG,MG_M1,MGMature13235,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M1,MGMature13235,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M1,MGMature13235,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,MG,MG_M1,MGMature1110,,Foxglove,Digitalis purpurea,Generalist,0
FTC,Mature,MG,MG_M1,MGMature11210,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M1,MGMature11210,,Wood sage,Teucrium scorodonia,Generalist,0
FTC,Mature,MG,MG_M1,MGMature11210,,Wood sage,Teucrium scorodonia,Generalist,0
FTC,Mature,MG,MG_M2,MGMature23235,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,MG,MG_M2,MGMature23235,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,MG,MG_M2,MGMature23235,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,MG,MG_M2,MGMature23125,,Common bent,Agrostis capillaris,Generalist,0
FTC,Mature,MG,MG_M2,MGMature23125,,N/A,NA,Non-woodland,0
FTC,Mature,MG,MG_M2,MGMature25260,,Field forget-me-not,Myosotis arvensis,Generalist,0
FTC,Mature,MG,MG_M2,MGMature25150,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M2,MGMature25150,,Wood forget-me-not,Myosotis sylvatica,Specialist,0
FTC,Mature,MG,MG_M2,MGMature25150,,N/A,NA,Non-woodland,0
FTC,Mature,MG,MG_M2,MGMature26260,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M2,MGMature26150,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M2,MGMature24125,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,MG,MG_M2,MGMature24125,,Dog violet,Viola riviniana,Specialist,0
FTC,Mature,MG,MG_M2,MGMature24235,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M2,MGMature24235,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,MG,MG_M2,MGMature24235,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,MG,MG_M2,MGMature24235,,Wood millet,Milium effusum,Specialist,0
FTC,Mature,MG,MG_M2,MGMature24235,,Soft brome,Bromus hordeaceus,Non-woodland,0
FTC,Mature,MG,MG_M2,MGMature24235,,Nipplewort,Lapsana communis,Generalist,0
FTC,Mature,MG,MG_M2,MGMature2210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,MG,MG_M2,MGMature2210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,MG,MG_M2,MGMature2210,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M2,MGMature22210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M2,MGMature2110,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,MG,MG_M2,MGMature2110,,Remote sedge,Carex remota,Specialist,0
FTC,Mature,MG,MG_M2,MGMature2110,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M2,MGMature2110,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M2,MGMature21210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,MG,MG_M2,MGMature21210,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature3210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature3210,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,MG,MG_M3,MGMature3210,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature3210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,MG,MG_M3,MGMature3210,,N/A,NA,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature32210,,Thistle sp.,Cirsium sp.,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature33125,,N/A,NA,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature33235,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,MG,MG_M3,MGMature3110,,Common bent,Agrostis capillaris,Generalist,0
FTC,Mature,MG,MG_M3,MGMature3110,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,MG,MG_M3,MGMature3110,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature3110,,Wood melick,Melica uniflora,Specialist,0
FTC,Mature,MG,MG_M3,MGMature3110,,Spear thistle,Cirsium vulgare,Generalist,0
FTC,Mature,MG,MG_M3,MGMature3110,,Wild morning glory,Calystegia macrostegia,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature31210,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,Mature,MG,MG_M3,MGMature34125,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,MG,MG_M3,MGMature34125,,Spear thistle,Cirsium vulgare,Generalist,0
FTC,Mature,MG,MG_M3,MGMature34125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M3,MGMature34125,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature4210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature4210,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,Mature,MG,MG_M4,MGMature42210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Great burdock,Arctium lappa,Generalist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature42210,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Three-nerved sandwort,Moehringia trinervia,Specialist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Field rose,Rosa arvensis,Specialist,1
FTC,Mature,MG,MG_M4,MGMature42210,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,MG,MG_M4,MGMature42210,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,Mature,MG,MG_M4,MGMature42210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature44125,,Hedge woundwort,Stachys sylvatica,Specialist,0
FTC,Mature,MG,MG_M4,MGMature44125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature44125,,Garlic mustard,Alliaria petiolata,Generalist,0
FTC,Mature,MG,MG_M4,MGMature44125,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,MG,MG_M4,MGMature44235,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,Mature,MG,MG_M4,MGMature44235,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,MG,MG_M4,MGMature44235,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,Mature,MG,MG_M4,MGMature44235,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,Mature,MG,MG_M4,MGMature44235,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature44235,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,Mature,MG,MG_M4,MGMature44235,,Hedge woundwort,Stachys sylvatica,Specialist,0
FTC,Mature,MG,MG_M4,MGMature43125,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M4,MGMature43125,,Three-nerved sandwort,Moehringia trinervia,Specialist,0
FTC,Mature,MG,MG_M4,MGMature43125,,Wood forget-me-not,Myosotis sylvatica,Specialist,0
FTC,Mature,MG,MG_M4,MGMature43125,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,MG,MG_M4,MGMature43125,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,MG,MG_M4,MGMature43235,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,MG,MG_M4,MGMature43235,,Field forget-me-not,Myosotis arvensis,Generalist,0
FTC,Mature,MG,MG_M4,MGMature43235,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,MG,MG_M4,MGMature43235,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,MG,MG_M4,MGMature43235,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,MG,MG_M4,MGMature4110,,Garlic mustard,Alliaria petiolata,Generalist,0
FTC,Mature,MG,MG_M4,MGMature41210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,MG,MG_M4,MGMature41210,,Ivy,Hedera helix,Generalist,0
FTC,Mature,MG,MG_M4,MGMature41210,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL26150,,Crested dogs tail,Cynosurus cristatus,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL26150,,Sheeps fescue,Festuca ovina,Generalist,0
FTC,PL,MG,MG_P1,MGPL26150,,Wood melick,Melica uniflora,Specialist,0
FTC,PL,MG,MG_P1,MGPL26160,,Poplar seedling,Poplus sp.,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL25150,,Poplar seedling,Poplus sp.,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL25260,,Blackthorn seedling,Prunus spinosa,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL25260,,Oak seedling,Quercus sp.,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL25260,,Crested dogs tail,Cynosurus cristatus,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL25260,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL25260,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL24125,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL24125,,Oak seedling,Quercus sp.,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL24125,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,MG,MG_P1,MGPL24235,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,MG,MG_P1,MGPL23125,,Red campion,Silene dioica,Specialist,0
FTC,PL,MG,MG_P1,MGPL23235,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL23235,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL2110,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,MG,MG_P1,MGPL2110,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,MG,MG_P1,MGPL2110,,Creeping cinquefoil,Potentilla reptans,Generalist,0
FTC,PL,MG,MG_P1,MGPL2110,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL2110,,Common vetch,Vicia sativa,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL21210,,Grass vetchling,Lathyrus nissolia,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL21210,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL21210,,Oxeye daisy,Leucanthemum vulgare,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL21210,,Greater birds foot trefoil,Lotus pedunculatus,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL2210,,Field forget-me-not,Myosotis arvensis,Generalist,0
FTC,PL,MG,MG_P1,MGPL2210,,Dwarf mallow,Malva neglecta,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL2210,,Common chickweed,Stellaria media,Generalist,0
FTC,PL,MG,MG_P1,MGPL22210,,Common bent,Agrostis capillaris,Generalist,0
FTC,PL,MG,MG_P1,MGPL16150,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL16260,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL16260,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,MG,MG_P1,MGPL16260,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,PL,MG,MG_P1,MGPL15150,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,PL,MG,MG_P1,MGPL15150,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL15260,,Linden,Tilia sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL15260,,Hazel,Corylus avellana,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL13125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL13125,,Meadow foxtail,Alopecurus pratensis,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL13125,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL13235,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL13235,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL14125,,Common ragwort,Senecio jacobaea,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL14235,,Blackthorn seedling,Prunus spinosa,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL14235,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,MG,MG_P1,MGPL14235,,False oat grass,Arrhenatherum elatius,Generalist,0
FTC,PL,MG,MG_P1,MGPL14235,,Timothy,Phleum pratense,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL1210,,Wood millet,Milium effusum,Specialist,0
FTC,PL,MG,MG_P1,MGPL1210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL1210,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL12210,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,MG,MG_P1,MGPL12210,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,MG,MG_P1,MGPL12210,,Meadow foxtail,Alopecurus pratensis,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL1110,,Wall barley,Hordeum murinum,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL1110,,Blackthorn seedling,Prunus spinosa,Non-woodland,1
FTC,PL,MG,MG_P1,MGPL1110,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL11210,,Thistle sp.,Cirsium sp.,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL11210,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,PL,MG,MG_P1,MGPL11210,,Soft rush,Juncus effusus,Generalist,0
FTC,PL,MG,MG_P1,MGPL11210,,Timothy,Phleum pratense,Non-woodland,0
FTC,PL,MG,MG_P1,MGPL11210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,PL,MG,MG_P1,MGPL11210,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature1110,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature1110,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,SH,SH_M1,SHMature1110,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,SH,SH_M1,SHMature1110,,Red campion,Silene dioica,Specialist,0
FTC,Mature,SH,SH_M1,SHMature1110,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature1110,,Three-nerved sandwort,Moehringia trinervia,Specialist,0
FTC,Mature,SH,SH_M1,SHMature1110,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,SH,SH_M1,SHMature11210,,Three-nerved sandwort,Moehringia trinervia,Specialist,0
FTC,Mature,SH,SH_M1,SHMature11210,,Willow sp. seedling,Salix sp.,Non-woodland,1
FTC,Mature,SH,SH_M1,SHMature11210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,SH,SH_M1,SHMature11210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,SH,SH_M1,SHMature1210,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature1210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,SH,SH_M1,SHMature12210,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,SH,SH_M1,SHMature12210,,Dog rose,Rosa canina,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature12210,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,SH,SH_M1,SHMature12210,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature13125,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,SH,SH_M1,SHMature13125,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature13125,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,SH,SH_M1,SHMature13235,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature14125,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,SH,SH_M1,SHMature14125,,Field maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,SH,SH_M1,SHMature14125,,Willow sp. seedling,Salix sp.,Non-woodland,1
FTC,Mature,SH,SH_M1,SHMature14125,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,SH,SH_M1,SHMature14125,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,SH,SH_M1,SHMature14125,,N/A,NA,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature14235,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,SH,SH_M1,SHMature15150,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,SH,SH_M1,SHMature15150,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,SH,SH_M1,SHMature15150,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,SH,SH_M1,SHMature15150,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,Mature,SH,SH_M1,SHMature15150,,Currant sp.,Rives sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature15260,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,SH,SH_M1,SHMature15260,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,SH,SH_M1,SHMature15260,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,SH,SH_M1,SHMature16150,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,SH,SH_M1,SHMature16260,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,SH,SH_M1,SHMature16260,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,SH,SH_M1,SHMature16260,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,SH,SH_M2,SHMature25150,,Holly seedling,Ilex aquifolium,Non-woodland,1
