"","level","site_id","area","perim","para"
"6696","patch","WE-EWPL-3040-WYTH",0.0109,62,0.568807339449541
"6697","patch","WE-EWPL-3040-WYTH",0.001,14,1.4
"6698","patch","WE-EWPL-3040-WYTH",0.0078,54,0.692307692307692
"6699","patch","WE-EWPL-3040-WYTH",0.0011,20,1.81818181818182
"6700","patch","WE-NC-1020-PIDD",0.8828,692,0.0783869506116901
"6701","patch","WE-NC-1020-PIDD",1.4464,1122,0.0775719026548672
"6702","patch","WE-NC-1020-SWAN",0.0463,268,0.578833693304536
"6703","patch","WE-NC-1020-SWAN",6e-04,10,1.66666666666667
"6704","patch","WE-NC-1020-SWAN",0.0022,26,1.18181818181818
"6705","patch","WE-NC-1020-SWAN",0.0041,42,1.02439024390244
"6706","patch","WE-NC-1020-SWAN",0.0041,42,1.02439024390244
"6707","patch","WE-NC-1020-SWAN",0.0056,46,0.821428571428571
"6708","patch","WE-NC-1020-SWAN",0.0012,20,1.66666666666667
"6709","patch","WE-NC-1020-SWAN",6e-04,12,2
"6710","patch","WE-NC-1020-SWAN",6e-04,12,2
"6711","patch","WE-NC-1020-SWAN",0.0012,16,1.33333333333333
"6712","patch","WE-NC-1020-SWAN",0.0014,18,1.28571428571429
"6713","patch","WE-NC-1020-SWAN",0.0015,20,1.33333333333333
"6714","patch","WE-NC-1020-SWAN",0.0026,24,0.923076923076923
"6715","patch","WE-NC-1020-SWAN",0.0119,68,0.571428571428571
"6716","patch","WE-NC-1020-SWAN",0.0068,52,0.764705882352941
"6717","patch","WE-NC-1020-SWAN",0.0043,38,0.883720930232558
"6718","patch","WE-NC-1020-SWAN",7e-04,12,1.71428571428571
"6719","patch","WE-NC-1020-SWAN",5e-04,10,2
"6720","patch","WE-NC-2030-CHUR",0.3552,1228,0.345720720720721
"6721","patch","WE-NC-2030-CHUR",0.0025,26,1.04
"6722","patch","WE-NC-2030-CHUR",3e-04,8,2.66666666666667
"6723","patch","WE-NC-2030-CHUR",7e-04,14,2
"6724","patch","WE-NC-2030-CHUR",0.0051,40,0.784313725490196
"6725","patch","WE-NC-2030-CHUR",1e-04,4,4
"6726","patch","WE-NC-2030-CHUR",0.0019,22,1.15789473684211
"6727","patch","WE-NC-2030-CHUR",0.0021,28,1.33333333333333
"6728","patch","WE-NC-2030-CHUR",0.0021,22,1.04761904761905
"6729","patch","WE-NC-2030-CHUR",0.0088,64,0.727272727272727
"6730","patch","WE-NC-2030-CHUR",7e-04,12,1.71428571428571
"6731","patch","WE-NC-2030-CHUR",0.0168,110,0.654761904761905
"6732","patch","WE-NC-2030-CHUR",0.001,16,1.6
"6733","patch","WE-NC-2030-CHUR",0.0012,16,1.33333333333333
"6734","patch","WE-NC-2030-CHUR",5e-04,10,2
"6735","patch","WE-NC-2030-CHUR",0.0012,16,1.33333333333333
"6736","patch","WE-NC-2030-CHUR",0.002,28,1.4
"6737","patch","WE-NC-2030-CHUR",0.0043,32,0.744186046511628
"6738","patch","WE-NC-2030-CHUR",9e-04,14,1.55555555555556
"6739","patch","WE-NC-2030-CHUR",0.0132,98,0.742424242424242
"6740","patch","WE-NC-2030-CHUR",0.0011,18,1.63636363636364
"6741","patch","WE-NC-2030-CHUR",0.0028,34,1.21428571428571
"6742","patch","WE-NC-2030-CHUR",7e-04,12,1.71428571428571
"6743","patch","WE-NC-2030-CHUR",5e-04,12,2.4
"6744","patch","WE-NC-2030-CHUR",5e-04,10,2
"6745","patch","WE-NC-2030-CHUR",0.0028,28,1
"6746","patch","WE-NC-2030-CHUR",0.0177,120,0.677966101694915
"6747","patch","WE-NC-2030-CHUR",0.0021,24,1.14285714285714
"6748","patch","WE-NC-2030-CHUR",0.0013,16,1.23076923076923
"6749","patch","WE-NC-2030-CHUR",6e-04,12,2
"6750","patch","WE-NC-2030-CHUR",6e-04,12,2
"6751","patch","WE-NC-2030-CHUR",8e-04,12,1.5
"6752","patch","WE-NC-2030-CHUR",0.0016,24,1.5
"6753","patch","WE-NC-2030-CHUR",0.0014,20,1.42857142857143
"6754","patch","WE-NC-2030-CHUR",0.0014,18,1.28571428571429
"6755","patch","WE-NC-3040-WYTH",0.029,102,0.351724137931034
"6756","patch","WE-NC-3040-WYTH",0.0066,52,0.787878787878788
"6757","patch","WE-NC-3040-WYTH",0.0074,42,0.567567567567568
"6758","patch","WE-NC-3040-WYTH",0.001,16,1.6
"6759","patch","WE-NC-3040-WYTH",5e-04,10,2
"6760","patch","WE-NC-3040-WYTH",0.0042,36,0.857142857142857
"6761","patch","WE-NC-3040-WYTH",0.047,172,0.365957446808511
"6762","patch","WE-PL-1020-PIDD",4e-04,10,2.5
"6763","patch","WE-PL-1020-PIDD",5.7038,13986,0.245204951085241
"6764","patch","WE-PL-1020-PIDD",0.001,16,1.6
"6765","patch","WE-PL-1020-PIDD",0.0017,22,1.29411764705882
"6766","patch","WE-PL-1020-PIDD",0.0529,298,0.563327032136106
"6767","patch","WE-PL-1020-PIDD",8e-04,12,1.5
"6768","patch","WE-PL-1020-PIDD",6e-04,12,2
"6769","patch","WE-PL-1020-PIDD",5e-04,12,2.4
"6770","patch","WE-PL-1020-PIDD",0.0063,60,0.952380952380952
"6771","patch","WE-PL-1020-PIDD",6e-04,12,2
"6772","patch","WE-PL-1020-PIDD",0.0012,16,1.33333333333333
"6773","patch","WE-PL-1020-PIDD",0.0073,74,1.01369863013699
"6774","patch","WE-PL-1020-PIDD",8e-04,12,1.5
"6775","patch","WE-PL-1020-PIDD",0.0021,22,1.04761904761905
"6776","patch","WE-PL-1020-PIDD",5e-04,10,2
"6777","patch","WE-PL-1020-PIDD",0.0037,30,0.810810810810811
"6778","patch","WE-PL-1020-PIDD",0.0012,22,1.83333333333333
"6779","patch","WE-PL-1020-PIDD",0.0078,70,0.897435897435897
"6780","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6781","patch","WE-PL-1020-PIDD",0.0016,20,1.25
"6782","patch","WE-PL-1020-PIDD",0.0346,156,0.450867052023121
"6783","patch","WE-PL-1020-PIDD",0.0105,72,0.685714285714286
"6784","patch","WE-PL-1020-PIDD",8e-04,14,1.75
"6785","patch","WE-PL-1020-PIDD",6e-04,10,1.66666666666667
"6786","patch","WE-PL-1020-PIDD",0.0059,48,0.813559322033898
"6787","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6788","patch","WE-PL-1020-PIDD",6e-04,10,1.66666666666667
"6789","patch","WE-PL-1020-PIDD",9e-04,12,1.33333333333333
"6790","patch","WE-PL-1020-PIDD",6e-04,12,2
"6791","patch","WE-PL-1020-PIDD",0.0054,40,0.740740740740741
"6792","patch","WE-PL-1020-PIDD",0.0604,318,0.526490066225166
"6793","patch","WE-PL-1020-PIDD",9e-04,14,1.55555555555556
"6794","patch","WE-PL-1020-PIDD",0.001,14,1.4
"6795","patch","WE-PL-1020-PIDD",0.0195,152,0.779487179487179
"6796","patch","WE-PL-1020-PIDD",0.0078,62,0.794871794871795
"6797","patch","WE-PL-1020-PIDD",0.0012,16,1.33333333333333
"6798","patch","WE-PL-1020-PIDD",0.0014,18,1.28571428571429
"6799","patch","WE-PL-1020-PIDD",0.0037,44,1.18918918918919
"6800","patch","WE-PL-1020-PIDD",9e-04,14,1.55555555555556
"6801","patch","WE-PL-1020-PIDD",5e-04,10,2
"6802","patch","WE-PL-1020-PIDD",0.0048,44,0.916666666666667
"6803","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6804","patch","WE-PL-1020-PIDD",0.0034,30,0.882352941176471
"6805","patch","WE-PL-1020-PIDD",0.0024,30,1.25
"6806","patch","WE-PL-1020-PIDD",6e-04,12,2
"6807","patch","WE-PL-1020-PIDD",6e-04,12,2
"6808","patch","WE-PL-1020-PIDD",0.0018,22,1.22222222222222
"6809","patch","WE-PL-1020-PIDD",0.0017,20,1.17647058823529
"6810","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6811","patch","WE-PL-1020-PIDD",0.0053,42,0.792452830188679
"6812","patch","WE-PL-1020-PIDD",0.004,50,1.25
"6813","patch","WE-PL-1020-PIDD",6e-04,12,2
"6814","patch","WE-PL-1020-PIDD",6e-04,12,2
"6815","patch","WE-PL-1020-PIDD",0.0026,30,1.15384615384615
"6816","patch","WE-PL-1020-PIDD",6e-04,12,2
"6817","patch","WE-PL-1020-PIDD",0.0011,16,1.45454545454545
"6818","patch","WE-PL-1020-PIDD",0.0012,18,1.5
"6819","patch","WE-PL-1020-PIDD",0.0031,28,0.903225806451613
"6820","patch","WE-PL-1020-PIDD",0.0042,42,1
"6821","patch","WE-PL-1020-PIDD",0.0016,22,1.375
"6822","patch","WE-PL-1020-PIDD",7e-04,14,2
"6823","patch","WE-PL-1020-PIDD",0.0129,114,0.883720930232558
"6824","patch","WE-PL-1020-PIDD",0.0129,116,0.89922480620155
"6825","patch","WE-PL-1020-PIDD",0.0047,40,0.851063829787234
"6826","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6827","patch","WE-PL-1020-PIDD",5e-04,12,2.4
"6828","patch","WE-PL-1020-PIDD",0.0037,40,1.08108108108108
"6829","patch","WE-PL-1020-PIDD",0.0035,32,0.914285714285714
"6830","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6831","patch","WE-PL-1020-PIDD",0.0011,16,1.45454545454545
"6832","patch","WE-PL-1020-PIDD",0.0017,26,1.52941176470588
"6833","patch","WE-PL-1020-PIDD",0.0033,28,0.848484848484849
"6834","patch","WE-PL-1020-PIDD",9e-04,14,1.55555555555556
"6835","patch","WE-PL-1020-PIDD",0.0016,22,1.375
"6836","patch","WE-PL-1020-PIDD",0.0039,30,0.769230769230769
"6837","patch","WE-PL-1020-PIDD",0.0017,22,1.29411764705882
"6838","patch","WE-PL-1020-PIDD",9e-04,16,1.77777777777778
"6839","patch","WE-PL-1020-PIDD",8e-04,12,1.5
"6840","patch","WE-PL-1020-PIDD",0.0031,28,0.903225806451613
"6841","patch","WE-PL-1020-PIDD",0.0028,36,1.28571428571429
"6842","patch","WE-PL-1020-PIDD",0.0017,22,1.29411764705882
"6843","patch","WE-PL-1020-PIDD",0.0016,22,1.375
"6844","patch","WE-PL-1020-PIDD",0.0022,22,1
"6845","patch","WE-PL-1020-PIDD",0.0017,22,1.29411764705882
"6846","patch","WE-PL-1020-PIDD",0.0029,30,1.03448275862069
"6847","patch","WE-PL-1020-PIDD",0.0022,28,1.27272727272727
"6848","patch","WE-PL-1020-PIDD",0.0105,78,0.742857142857143
"6849","patch","WE-PL-1020-PIDD",0.0125,98,0.784
"6850","patch","WE-PL-1020-PIDD",0.0076,54,0.710526315789474
"6851","patch","WE-PL-1020-PIDD",7e-04,12,1.71428571428571
"6852","patch","WE-PL-1020-PIDD",0.0039,40,1.02564102564103
"6853","patch","WE-PL-1020-PIDD",0.0028,32,1.14285714285714
"6854","patch","WE-PL-1020-PIDD",0.0024,28,1.16666666666667
"6855","patch","WE-PL-1020-PIDD",6e-04,10,1.66666666666667
"6856","patch","WE-PL-1020-PIDD",5e-04,10,2
"6857","patch","WE-PL-1020-PIDD",8e-04,14,1.75
"6858","patch","WE-PL-1020-PIDD",0.0025,26,1.04
"6859","patch","WE-PL-1020-SWAN",0.3543,972,0.274343776460627
"6860","patch","WE-PL-1020-SWAN",0.0011,22,2
"6861","patch","WE-PL-1020-SWAN",0.002,24,1.2
"6862","patch","WE-PL-1020-SWAN",7e-04,14,2
"6863","patch","WE-PL-1020-SWAN",9e-04,14,1.55555555555556
"6864","patch","WE-PL-1020-SWAN",8e-04,20,2.5
"6865","patch","WE-PL-1020-SWAN",0.0086,56,0.651162790697674
"6866","patch","WE-PL-1020-SWAN",0.001,16,1.6
"6867","patch","WE-PL-1020-SWAN",5e-04,10,2
"6868","patch","WE-PL-1020-SWAN",7e-04,12,1.71428571428571
"6869","patch","WE-PL-1020-SWAN",1e-04,4,4
"6870","patch","WE-PL-1020-SWAN",0.0016,18,1.125
"6871","patch","WE-PL-1020-SWAN",0.0061,62,1.01639344262295
"6872","patch","WE-PL-1020-SWAN",0.0127,108,0.850393700787402
"6873","patch","WE-PL-1020-SWAN",0.0115,98,0.852173913043478
"6874","patch","WE-PL-1020-SWAN",0.001,18,1.8
"6875","patch","WE-PL-1020-SWAN",0.0082,60,0.731707317073171
"6876","patch","WE-PL-1020-SWAN",6e-04,12,2
"6877","patch","WE-PL-1020-SWAN",0.0011,16,1.45454545454545
"6878","patch","WE-PL-1020-SWAN",9e-04,14,1.55555555555556
"6879","patch","WE-PL-1020-SWAN",0.0027,26,0.962962962962963
"6880","patch","WE-PL-2030-CHUR",0.0027,32,1.18518518518519
"6881","patch","WE-PL-2030-CHUR",1e-04,4,4
"6882","patch","WE-PL-2030-CHUR",9e-04,16,1.77777777777778
"6883","patch","WE-PL-2030-CHUR",0.0042,50,1.19047619047619
"6884","patch","WE-PL-2030-CHUR",5e-04,12,2.4
"6885","patch","WE-PL-2030-CHUR",0.0011,18,1.63636363636364
"6886","patch","WE-PL-2030-CHUR",0.0123,90,0.731707317073171
"6887","patch","WE-PL-2030-CHUR",0.0047,38,0.808510638297872
"6888","patch","WE-PL-2030-CHUR",0.0028,34,1.21428571428571
"6889","patch","WE-PL-2030-CHUR",0.001,16,1.6
"6890","patch","WE-PL-2030-CHUR",0.0011,18,1.63636363636364
"6891","patch","WE-PL-2030-CHUR",7e-04,12,1.71428571428571
"6892","patch","WE-PL-2030-CHUR",0.0016,22,1.375
"6893","patch","WE-PL-2030-CHUR",0.0038,42,1.10526315789474
"6894","patch","WE-PL-2030-CHUR",8e-04,14,1.75
"6895","patch","WE-PL-2030-CHUR",0.0048,38,0.791666666666667
"6896","patch","WE-PL-2030-CHUR",0.0026,26,1
"6897","patch","WE-PL-2030-CHUR",0.0068,72,1.05882352941176
"6898","patch","WE-PL-2030-CHUR",7e-04,12,1.71428571428571
"6899","patch","WE-PL-2030-CHUR",8e-04,12,1.5
"6900","patch","WE-PL-2030-CHUR",0.0017,22,1.29411764705882
"6901","patch","WE-PL-2030-CHUR",6e-04,12,2
"6902","patch","WE-PL-2030-CHUR",0.0032,40,1.25
"6903","patch","WE-PL-2030-CHUR",7e-04,14,2
"6904","patch","WE-PL-2030-CHUR",0.0011,16,1.45454545454545
"6905","patch","WE-PL-2030-CHUR",0.001,16,1.6
"6906","patch","WE-PL-2030-CHUR",0.0016,18,1.125
"6907","patch","WE-PL-2030-CHUR",5e-04,10,2
"6908","patch","WE-PL-2030-CHUR",0.0012,18,1.5
"6909","patch","WE-PL-2030-CHUR",0.0014,18,1.28571428571429
"6910","patch","WE-PL-2030-CHUR",0.0015,20,1.33333333333333
"6911","patch","WE-PL-2030-CHUR",5e-04,10,2
"6912","patch","WE-PL-3040-WYTH",2e-04,6,3
"6913","patch","WE-PL-3040-WYTH",2e-04,8,4
"6914","patch","WE-PL-3040-WYTH",0.0149,82,0.550335570469799
"6915","patch","WE-PL-3040-WYTH",0.001,14,1.4
"6916","patch","WE-PL-3040-WYTH",0.0024,26,1.08333333333333
"6917","patch","WE-PL-3040-WYTH",0.0024,24,1
"6918","patch","WE-PL-3040-WYTH",0.0014,18,1.28571428571429
"6919","patch","WE-PL-3040-WYTH",0.0012,16,1.33333333333333
"6920","patch","WE-PL-3040-WYTH",0.0011,16,1.45454545454545
"6921","patch","WT4509",1e-04,4,4
"6922","patch","WT4509",0.1887,832,0.440911499735029
"6923","patch","WT4509",1e-04,4,4
"6924","patch","WT4509",1e-04,4,4
"6925","patch","WT4509",0.0071,116,1.63380281690141
"6926","patch","WT4509",3e-04,12,4
"6927","patch","WT4509",0.2852,1426,0.5
"6928","patch","WT4509",0.1296,538,0.415123456790123
"6929","patch","WT4509",1e-04,4,4
"6930","patch","WT4509",0.0151,126,0.834437086092715
"6931","patch","WT4509",1e-04,4,4
"6932","patch","WT4509",1e-04,4,4
"6933","patch","WT4509",1e-04,4,4
"6934","patch","WT4509",0.0012,26,2.16666666666667
"6935","patch","WT4509",1e-04,4,4
"6936","patch","WT4509",2e-04,8,4
"6937","patch","WT4509",7e-04,24,3.42857142857143
"6938","patch","WT4509",9e-04,28,3.11111111111111
"6939","patch","WT4509",0.0029,52,1.79310344827586
"6940","patch","WT4509",1e-04,4,4
"6941","patch","WT4509",2e-04,6,3
"6942","patch","WT4509",1e-04,4,4
"6943","patch","WT4509",1e-04,4,4
"6944","patch","WT4509",1e-04,4,4
"6945","patch","WT4509",1e-04,4,4
"6946","patch","WT4509",1e-04,4,4
"6947","patch","WT4509",5e-04,14,2.8
"6948","patch","WT4509",1e-04,4,4
"6949","patch","WT4509",0.0752,304,0.404255319148936
"6950","patch","WT4509",1e-04,4,4
"6951","patch","WT4509",2e-04,8,4
"6952","patch","WT4509",2e-04,8,4
"6953","patch","WT4509",6e-04,22,3.66666666666667
"6954","patch","WT4509",1e-04,4,4
"6955","patch","WT4509",2e-04,8,4
"6956","patch","WT4509",4e-04,14,3.5
"6957","patch","WT4509",2e-04,6,3
"6958","patch","WT4509",0.1133,710,0.626654898499559
"6959","patch","WT4509",0.0151,186,1.2317880794702
"6960","patch","WT4509",0.036,170,0.472222222222222
"6961","patch","WT4509",0.004,32,0.8
"6962","patch","WT4509",6e-04,12,2
"6963","patch","WT4509",0.0037,30,0.810810810810811
"6964","patch","WT4509",5e-04,10,2
"6965","patch","WT4509",0.0124,96,0.774193548387097
"6966","patch","WT4509",0.0058,56,0.96551724137931
"6967","patch","WT4509",5e-04,10,2
"6968","patch","WT4509",0.046,260,0.565217391304348
"6969","patch","WT4509",0.0015,18,1.2
"6970","patch","WT4509",0.0018,22,1.22222222222222
"6971","patch","WT4509",5e-04,10,2
"6972","patch","WT4509",0.0049,32,0.653061224489796
"6973","patch","WT4509",0.0017,18,1.05882352941176
"6974","patch","WT4509",9e-04,16,1.77777777777778
"6975","patch","WT4509",0.0029,28,0.96551724137931
"6976","patch","WT4509",0.0028,26,0.928571428571429
"6977","patch","WT4509",0.002,20,1
"6978","patch","WT4509",9e-04,16,1.77777777777778
"6979","patch","WT4509",9e-04,14,1.55555555555556
"6980","patch","WT4509",0.0055,38,0.690909090909091
"6981","patch","WT4509",9e-04,16,1.77777777777778
"6982","patch","WT4509",0.0093,66,0.709677419354839
"6983","patch","WT4509",6e-04,10,1.66666666666667
"6984","patch","WT4509",0.0057,48,0.842105263157895
"6985","patch","WT4509",6e-04,10,1.66666666666667
"6986","patch","WT4509",7e-04,12,1.71428571428571
"6987","patch","WT4509",0.001,18,1.8
"6988","patch","WT4509",0.0013,22,1.69230769230769
"6989","patch","WT4509",0.001,14,1.4
"6990","patch","WT4509",0.0019,24,1.26315789473684
"6991","patch","WT4509",0.0014,18,1.28571428571429
"6992","patch","WT4509",0.0024,22,0.916666666666667
"6993","patch","WT4509",5e-04,12,2.4
"6994","patch","WT4509",0.001,14,1.4
"6995","patch","WT4509",0.0024,26,1.08333333333333
"6996","patch","WT4509",0.0025,28,1.12
"6997","patch","WT4509",9e-04,14,1.55555555555556
"6998","patch","WT4509",6e-04,12,2
"6999","patch","WT4509",5e-04,10,2
"7000","patch","WT4509",5e-04,10,2
"7001","patch","WT4509",0.0028,30,1.07142857142857
"7002","patch","WT4509",0.007,60,0.857142857142857
"7003","patch","WT4509",0.0011,16,1.45454545454545
"7004","patch","WT4509",0.0013,20,1.53846153846154
"7005","patch","WT4509",5e-04,10,2
"7006","patch","WT4509",0.0013,18,1.38461538461538
"7007","patch","WT4509",0.0013,18,1.38461538461538
"7008","patch","WT4509",0.0065,62,0.953846153846154
"7009","patch","WT4509",0.001,18,1.8
"7010","patch","WT4509",0.0011,16,1.45454545454545
"7011","patch","WT4509",0.002,24,1.2
"7012","patch","WT4509",8e-04,14,1.75
"7013","patch","WT4509",8e-04,14,1.75
"7014","patch","WT4509",0.0081,70,0.864197530864197
"7015","patch","WT4509",7e-04,12,1.71428571428571
"7016","patch","WT4509",0.0293,160,0.546075085324232
"7017","patch","WT4509",0.0011,16,1.45454545454545
"7018","patch","WT4509",0.0012,16,1.33333333333333
"7019","patch","WT4509",0.0065,46,0.707692307692308
"7020","patch","WT4509",0.0095,88,0.926315789473684
"7021","patch","WT4509",6e-04,12,2
"7022","patch","WT4509",8e-04,14,1.75
"7023","patch","WT4509",0.0015,18,1.2
"7024","patch","WT4509",0.0012,18,1.5
"7025","patch","WT4509",9e-04,14,1.55555555555556
"7026","patch","WT4509",0.0022,24,1.09090909090909
"7027","patch","WT4509",0.0062,50,0.806451612903226
"7028","patch","WT4509",0.0012,16,1.33333333333333
"7029","patch","WT4509",0.0034,40,1.17647058823529
"7030","patch","WT4509",8e-04,14,1.75
"7031","patch","WT4509",7e-04,14,2
"7032","patch","WT4509",8e-04,12,1.5
"7033","patch","WT4509",0.0018,26,1.44444444444444
"7034","patch","WT4509",0.0565,218,0.385840707964602
"7035","patch","WT4509",0.002,22,1.1
"7036","patch","WT4509",0.001,14,1.4
"7037","patch","WT4509",9e-04,14,1.55555555555556
"7038","patch","WT4509",0.0032,30,0.9375
"7039","patch","WT4509",0.0012,16,1.33333333333333
"7040","patch","WT4509",0.0068,52,0.764705882352941
"7041","patch","WT4509",6e-04,12,2
"7042","patch","WT4509",0.0016,20,1.25
"7043","patch","WT4509",0.0018,20,1.11111111111111
"7044","patch","WT4688",6e-04,12,2
"7045","patch","WT4688",1e-04,4,4
"7046","patch","WT4688",1e-04,4,4
"7047","patch","WT4688",0.0019,36,1.89473684210526
"7048","patch","WT4688",0.001,22,2.2
"7049","patch","WT4688",2.2054,7318,0.331821891720323
"7050","patch","WT4688",9e-04,18,2
"7051","patch","WT4688",0.034,312,0.917647058823529
"7052","patch","WT4688",0.0072,82,1.13888888888889
"7053","patch","WT4688",0.0024,36,1.5
"7054","patch","WT4688",0.0094,72,0.765957446808511
"7055","patch","WT4688",0.2004,792,0.395209580838323
"7056","patch","WT4688",0.0019,24,1.26315789473684
"7057","patch","WT4688",0.0208,112,0.538461538461538
"7058","patch","WT4688",0.0198,84,0.424242424242424
"7059","patch","WT4688",0.0097,70,0.721649484536082
"7060","patch","WT4688",1.2057,3746,0.310690884963092
"7061","patch","WT4688",1.2171,4240,0.348369074028428
"7062","patch","WT4688",4e-04,10,2.5
"7063","patch","WT4688",0.1268,448,0.353312302839117
"7064","patch","WT4688",0.2736,1020,0.37280701754386
"7065","patch","WT4688",1e-04,4,4
"7066","patch","WT4688",0.5648,1412,0.25
"7067","patch","WT4688",0.0043,50,1.16279069767442
"7068","patch","WT4688",0.0083,74,0.891566265060241
"7069","patch","WT4688",0.0213,134,0.629107981220657
"7070","patch","WT4688",0.0741,368,0.496626180836707
"7071","patch","WT4688",0.0089,60,0.674157303370786
"7072","patch","WT4688",0.1915,678,0.354046997389034
"7073","patch","WT4688",0.0175,106,0.605714285714286
"7074","patch","WT4688",0.0314,230,0.732484076433121
"7075","patch","WT4688",0.0536,148,0.276119402985075
"7076","patch","WT4688",0.0095,64,0.673684210526316
"7077","patch","WT4688",0.0149,80,0.536912751677852
"7078","patch","WT4688",0.0012,16,1.33333333333333
"7079","patch","WT4688",8e-04,12,1.5
"7080","patch","WT4688",0.0058,50,0.862068965517241
"7081","patch","WT4688",5e-04,10,2
"7082","patch","WT4688",0.0012,18,1.5
"7083","patch","WT4688",0.0048,44,0.916666666666667
"7084","patch","WT4688",0.0024,22,0.916666666666667
"7085","patch","WT4688",0.002,28,1.4
"7086","patch","WT4688",8e-04,14,1.75
"7087","patch","WT4688",0.0099,84,0.848484848484848
"7088","patch","WT4688",0.001,14,1.4
"7089","patch","WT4688",0.0095,90,0.947368421052632
"7090","patch","WT4688",7e-04,12,1.71428571428571
"7091","patch","WT4688",0.0056,44,0.785714285714286
"7092","patch","WT4688",0.0018,22,1.22222222222222
"7093","patch","WT4688",7e-04,14,2
"7094","patch","WT4688",0.002,22,1.1
"7095","patch","WT4688",0.0018,20,1.11111111111111
"7096","patch","WT4688",0.0027,36,1.33333333333333
"7097","patch","WT4688",5e-04,10,2
"7098","patch","WT4688",0.0012,18,1.5
"7099","patch","WT4688",9e-04,14,1.55555555555556
"7100","patch","WT4688",0.0102,54,0.529411764705882
"7101","patch","WT4688",0.0031,36,1.16129032258065
"7102","patch","WT4688",0.0384,152,0.395833333333333
"7103","patch","WT4688",5e-04,10,2
"7104","patch","WT4688",0.0035,46,1.31428571428571
"7105","patch","WT4688",0.0028,30,1.07142857142857
"7106","patch","WT4688",0.1006,388,0.385685884691849
"7107","patch","WT4688",0.002,22,1.1
"7108","patch","WT4688",8e-04,14,1.75
"7109","patch","WT4688",0.0021,22,1.04761904761905
"7110","patch","WT4688",0.0066,46,0.696969696969697
"7111","patch","WT4688",0.0059,52,0.88135593220339
"7112","patch","WT4688",0.0081,44,0.54320987654321
"7113","patch","WT4688",0.0223,92,0.412556053811659
"7114","patch","WT4688",0.0055,42,0.763636363636364
"7115","patch","WT4688",0.163,500,0.306748466257669
"7116","patch","WT4688",0.0147,76,0.517006802721088
"7117","patch","WT4688",5e-04,10,2
"7118","patch","WT4688",6e-04,12,2
"7119","patch","WT4688",0.0975,332,0.340512820512821
"7120","patch","WT4688",0.0022,26,1.18181818181818
"7121","patch","WT4688",0.0123,74,0.601626016260163
"7122","patch","WT4688",0.0072,52,0.722222222222222
"7123","patch","WT4688",0.0068,42,0.617647058823529
"7124","patch","WT4688",5e-04,10,2
"7125","patch","WT4688",9e-04,14,1.55555555555556
"7126","patch","WT4688",5e-04,12,2.4
"7127","patch","WT4688",0.0069,52,0.753623188405797
"7128","patch","WT4688",0.0319,156,0.489028213166144
"7129","patch","WT4688",0.006,50,0.833333333333333
"7130","patch","WT4688",0.0432,184,0.425925925925926
"7131","patch","WT4688",6e-04,10,1.66666666666667
"7132","patch","WT4688",0.0029,28,0.96551724137931
"7133","patch","WT4688",0.0064,46,0.71875
"7134","patch","WT4688",0.0185,108,0.583783783783784
"7135","patch","WT4688",0.002,22,1.1
"7136","patch","WT4688",0.0019,20,1.05263157894737
"7137","patch","WT4688",0.0014,18,1.28571428571429
"7138","patch","WT4688",0.021,118,0.561904761904762
"7139","patch","WT4688",0.0097,76,0.783505154639175
"7140","patch","WT4688",5e-04,12,2.4
"7141","patch","WT4688",0.0041,42,1.02439024390244
"7142","patch","WT4688",7e-04,12,1.71428571428571
"7143","patch","WT4688",6e-04,12,2
"7144","patch","WT4688",0.0016,22,1.375
"7145","patch","WT4688",0.0024,24,1
"7146","patch","WT4688",5e-04,12,2.4
"7147","patch","WT4688",5e-04,10,2
"7148","patch","WT4688",0.0017,18,1.05882352941176
"7149","patch","WT4688",0.0019,26,1.36842105263158
"7150","patch","WT4688",8e-04,14,1.75
"7151","patch","WT4688",5e-04,10,2
"7152","patch","WT4688",0.0457,170,0.37199124726477
"7153","patch","WT4688",0.0014,20,1.42857142857143
"7154","patch","WT4688",5e-04,12,2.4
"7155","patch","WT4688",0.0022,28,1.27272727272727
"7156","patch","WT4688",0.0029,28,0.96551724137931
"7157","patch","WT4688",0.0014,20,1.42857142857143
"7158","patch","WT4688",0.0038,44,1.15789473684211
"7159","patch","WT4688",6e-04,10,1.66666666666667
"7160","patch","WT4688",6e-04,12,2
"7161","patch","WT4688",5e-04,12,2.4
"7162","patch","WT4688",0.0027,24,0.888888888888889
"7163","patch","WT4688",0.0012,18,1.5
"7164","patch","WT4688",0.0206,134,0.650485436893204
"7165","patch","WT4688",0.0171,88,0.514619883040936
"7166","patch","WT4688",0.0011,16,1.45454545454545
"7167","patch","WT4688",0.3651,1076,0.294713777047384
"7168","patch","WT4688",8e-04,14,1.75
"7169","patch","WT4688",5e-04,12,2.4
"7170","patch","WT4688",5e-04,10,2
"7171","patch","WT4688",0.3934,1608,0.408744280630402
"7172","patch","WT4688",0.0012,18,1.5
